"","Location","Target","Type","Unit","Bin_start_incl","Bin_end_notincl","Value"
"4604","HHS Region 6","1 wk ahead","Bin","percent","2.7","2.8",NA
"4605","HHS Region 6","1 wk ahead","Bin","percent","2.8","2.9",NA
"4606","HHS Region 6","1 wk ahead","Bin","percent","2.9","3",NA
"4607","HHS Region 6","1 wk ahead","Bin","percent","3","3.1",NA
"4608","HHS Region 6","1 wk ahead","Bin","percent","3.1","3.2",NA
"4609","HHS Region 6","1 wk ahead","Bin","percent","3.2","3.3",NA
"4610","HHS Region 6","1 wk ahead","Bin","percent","3.3","3.4",NA
"4611","HHS Region 6","1 wk ahead","Bin","percent","3.4","3.5",NA
"4612","HHS Region 6","1 wk ahead","Bin","percent","3.5","3.6",NA
"4613","HHS Region 6","1 wk ahead","Bin","percent","3.6","3.7",NA
"4614","HHS Region 6","1 wk ahead","Bin","percent","3.7","3.8",NA
"4615","HHS Region 6","1 wk ahead","Bin","percent","3.8","3.9",NA
"4616","HHS Region 6","1 wk ahead","Bin","percent","3.9","4",NA
"4617","HHS Region 6","1 wk ahead","Bin","percent","4","4.1",NA
"4618","HHS Region 6","1 wk ahead","Bin","percent","4.1","4.2",NA
"4619","HHS Region 6","1 wk ahead","Bin","percent","4.2","4.3",NA
"4620","HHS Region 6","1 wk ahead","Bin","percent","4.3","4.4",NA
"4621","HHS Region 6","1 wk ahead","Bin","percent","4.4","4.5",NA
"4622","HHS Region 6","1 wk ahead","Bin","percent","4.5","4.6",NA
"4623","HHS Region 6","1 wk ahead","Bin","percent","4.6","4.7",NA
"4624","HHS Region 6","1 wk ahead","Bin","percent","4.7","4.8",NA
"4625","HHS Region 6","1 wk ahead","Bin","percent","4.8","4.9",NA
"4626","HHS Region 6","1 wk ahead","Bin","percent","4.9","5",NA
"4627","HHS Region 6","1 wk ahead","Bin","percent","5","5.1",NA
"4628","HHS Region 6","1 wk ahead","Bin","percent","5.1","5.2",NA
"4629","HHS Region 6","1 wk ahead","Bin","percent","5.2","5.3",NA
"4630","HHS Region 6","1 wk ahead","Bin","percent","5.3","5.4",NA
"4631","HHS Region 6","1 wk ahead","Bin","percent","5.4","5.5",NA
"4632","HHS Region 6","1 wk ahead","Bin","percent","5.5","5.6",NA
"4633","HHS Region 6","1 wk ahead","Bin","percent","5.6","5.7",NA
"4634","HHS Region 6","1 wk ahead","Bin","percent","5.7","5.8",NA
"4635","HHS Region 6","1 wk ahead","Bin","percent","5.8","5.9",NA
"4636","HHS Region 6","1 wk ahead","Bin","percent","5.9","6",NA
"4637","HHS Region 6","1 wk ahead","Bin","percent","6","6.1",NA
"4638","HHS Region 6","1 wk ahead","Bin","percent","6.1","6.2",NA
"4639","HHS Region 6","1 wk ahead","Bin","percent","6.2","6.3",NA
"4640","HHS Region 6","1 wk ahead","Bin","percent","6.3","6.4",NA
"4641","HHS Region 6","1 wk ahead","Bin","percent","6.4","6.5",NA
"4642","HHS Region 6","1 wk ahead","Bin","percent","6.5","6.6",NA
"4643","HHS Region 6","1 wk ahead","Bin","percent","6.6","6.7",NA
"4644","HHS Region 6","1 wk ahead","Bin","percent","6.7","6.8",NA
"4645","HHS Region 6","1 wk ahead","Bin","percent","6.8","6.9",NA
"4646","HHS Region 6","1 wk ahead","Bin","percent","6.9","7",NA
"4647","HHS Region 6","1 wk ahead","Bin","percent","7","7.1",NA
"4648","HHS Region 6","1 wk ahead","Bin","percent","7.1","7.2",NA
"4649","HHS Region 6","1 wk ahead","Bin","percent","7.2","7.3",NA
"4650","HHS Region 6","1 wk ahead","Bin","percent","7.3","7.4",NA
"4651","HHS Region 6","1 wk ahead","Bin","percent","7.4","7.5",NA
"4652","HHS Region 6","1 wk ahead","Bin","percent","7.5","7.6",NA
"4653","HHS Region 6","1 wk ahead","Bin","percent","7.6","7.7",NA
"4654","HHS Region 6","1 wk ahead","Bin","percent","7.7","7.8",NA
"4655","HHS Region 6","1 wk ahead","Bin","percent","7.8","7.9",NA
"4656","HHS Region 6","1 wk ahead","Bin","percent","7.9","8",NA
"4657","HHS Region 6","1 wk ahead","Bin","percent","8","8.1",NA
"4658","HHS Region 6","1 wk ahead","Bin","percent","8.1","8.2",NA
"4659","HHS Region 6","1 wk ahead","Bin","percent","8.2","8.3",NA
"4660","HHS Region 6","1 wk ahead","Bin","percent","8.3","8.4",NA
"4661","HHS Region 6","1 wk ahead","Bin","percent","8.4","8.5",NA
"4662","HHS Region 6","1 wk ahead","Bin","percent","8.5","8.6",NA
"4663","HHS Region 6","1 wk ahead","Bin","percent","8.6","8.7",NA
"4664","HHS Region 6","1 wk ahead","Bin","percent","8.7","8.8",NA
"4665","HHS Region 6","1 wk ahead","Bin","percent","8.8","8.9",NA
"4666","HHS Region 6","1 wk ahead","Bin","percent","8.9","9",NA
"4667","HHS Region 6","1 wk ahead","Bin","percent","9","9.1",NA
"4668","HHS Region 6","1 wk ahead","Bin","percent","9.1","9.2",NA
"4669","HHS Region 6","1 wk ahead","Bin","percent","9.2","9.3",NA
"4670","HHS Region 6","1 wk ahead","Bin","percent","9.3","9.4",NA
"4671","HHS Region 6","1 wk ahead","Bin","percent","9.4","9.5",NA
"4672","HHS Region 6","1 wk ahead","Bin","percent","9.5","9.6",NA
"4673","HHS Region 6","1 wk ahead","Bin","percent","9.6","9.7",NA
"4674","HHS Region 6","1 wk ahead","Bin","percent","9.7","9.8",NA
"4675","HHS Region 6","1 wk ahead","Bin","percent","9.8","9.9",NA
"4676","HHS Region 6","1 wk ahead","Bin","percent","9.9","10",NA
"4677","HHS Region 6","1 wk ahead","Bin","percent","10","10.1",NA
"4678","HHS Region 6","1 wk ahead","Bin","percent","10.1","10.2",NA
"4679","HHS Region 6","1 wk ahead","Bin","percent","10.2","10.3",NA
"4680","HHS Region 6","1 wk ahead","Bin","percent","10.3","10.4",NA
"4681","HHS Region 6","1 wk ahead","Bin","percent","10.4","10.5",NA
"4682","HHS Region 6","1 wk ahead","Bin","percent","10.5","10.6",NA
"4683","HHS Region 6","1 wk ahead","Bin","percent","10.6","10.7",NA
"4684","HHS Region 6","1 wk ahead","Bin","percent","10.7","10.8",NA
"4685","HHS Region 6","1 wk ahead","Bin","percent","10.8","10.9",NA
"4686","HHS Region 6","1 wk ahead","Bin","percent","10.9","11",NA
"4687","HHS Region 6","1 wk ahead","Bin","percent","11","11.1",NA
"4688","HHS Region 6","1 wk ahead","Bin","percent","11.1","11.2",NA
"4689","HHS Region 6","1 wk ahead","Bin","percent","11.2","11.3",NA
"4690","HHS Region 6","1 wk ahead","Bin","percent","11.3","11.4",NA
"4691","HHS Region 6","1 wk ahead","Bin","percent","11.4","11.5",NA
"4692","HHS Region 6","1 wk ahead","Bin","percent","11.5","11.6",NA
"4693","HHS Region 6","1 wk ahead","Bin","percent","11.6","11.7",NA
"4694","HHS Region 6","1 wk ahead","Bin","percent","11.7","11.8",NA
"4695","HHS Region 6","1 wk ahead","Bin","percent","11.8","11.9",NA
"4696","HHS Region 6","1 wk ahead","Bin","percent","11.9","12",NA
"4697","HHS Region 6","1 wk ahead","Bin","percent","12","12.1",NA
"4698","HHS Region 6","1 wk ahead","Bin","percent","12.1","12.2",NA
"4699","HHS Region 6","1 wk ahead","Bin","percent","12.2","12.3",NA
"4700","HHS Region 6","1 wk ahead","Bin","percent","12.3","12.4",NA
"4701","HHS Region 6","1 wk ahead","Bin","percent","12.4","12.5",NA
"4702","HHS Region 6","1 wk ahead","Bin","percent","12.5","12.6",NA
"4703","HHS Region 6","1 wk ahead","Bin","percent","12.6","12.7",NA
"4704","HHS Region 6","1 wk ahead","Bin","percent","12.7","12.8",NA
"4705","HHS Region 6","1 wk ahead","Bin","percent","12.8","12.9",NA
"4706","HHS Region 6","1 wk ahead","Bin","percent","12.9","13",NA
"4707","HHS Region 6","1 wk ahead","Bin","percent","13","100",NA
"4708","HHS Region 6","2 wk ahead","Point","percent",NA,NA,NA
"4709","HHS Region 6","2 wk ahead","Bin","percent","0","0.1",NA
"4710","HHS Region 6","2 wk ahead","Bin","percent","0.1","0.2",NA
"4711","HHS Region 6","2 wk ahead","Bin","percent","0.2","0.3",NA
"4712","HHS Region 6","2 wk ahead","Bin","percent","0.3","0.4",NA
"4713","HHS Region 6","2 wk ahead","Bin","percent","0.4","0.5",NA
"4714","HHS Region 6","2 wk ahead","Bin","percent","0.5","0.6",NA
"4715","HHS Region 6","2 wk ahead","Bin","percent","0.6","0.7",NA
"4716","HHS Region 6","2 wk ahead","Bin","percent","0.7","0.8",NA
"4717","HHS Region 6","2 wk ahead","Bin","percent","0.8","0.9",NA
"4718","HHS Region 6","2 wk ahead","Bin","percent","0.9","1",NA
"4719","HHS Region 6","2 wk ahead","Bin","percent","1","1.1",NA
"4720","HHS Region 6","2 wk ahead","Bin","percent","1.1","1.2",NA
"4721","HHS Region 6","2 wk ahead","Bin","percent","1.2","1.3",NA
"4722","HHS Region 6","2 wk ahead","Bin","percent","1.3","1.4",NA
"4723","HHS Region 6","2 wk ahead","Bin","percent","1.4","1.5",NA
"4724","HHS Region 6","2 wk ahead","Bin","percent","1.5","1.6",NA
"4725","HHS Region 6","2 wk ahead","Bin","percent","1.6","1.7",NA
"4726","HHS Region 6","2 wk ahead","Bin","percent","1.7","1.8",NA
"4727","HHS Region 6","2 wk ahead","Bin","percent","1.8","1.9",NA
"4728","HHS Region 6","2 wk ahead","Bin","percent","1.9","2",NA
"4729","HHS Region 6","2 wk ahead","Bin","percent","2","2.1",NA
"4730","HHS Region 6","2 wk ahead","Bin","percent","2.1","2.2",NA
"4731","HHS Region 6","2 wk ahead","Bin","percent","2.2","2.3",NA
"4732","HHS Region 6","2 wk ahead","Bin","percent","2.3","2.4",NA
"4733","HHS Region 6","2 wk ahead","Bin","percent","2.4","2.5",NA
"4734","HHS Region 6","2 wk ahead","Bin","percent","2.5","2.6",NA
"4735","HHS Region 6","2 wk ahead","Bin","percent","2.6","2.7",NA
"4736","HHS Region 6","2 wk ahead","Bin","percent","2.7","2.8",NA
"4737","HHS Region 6","2 wk ahead","Bin","percent","2.8","2.9",NA
"4738","HHS Region 6","2 wk ahead","Bin","percent","2.9","3",NA
"4739","HHS Region 6","2 wk ahead","Bin","percent","3","3.1",NA
"4740","HHS Region 6","2 wk ahead","Bin","percent","3.1","3.2",NA
"4741","HHS Region 6","2 wk ahead","Bin","percent","3.2","3.3",NA
"4742","HHS Region 6","2 wk ahead","Bin","percent","3.3","3.4",NA
"4743","HHS Region 6","2 wk ahead","Bin","percent","3.4","3.5",NA
"4744","HHS Region 6","2 wk ahead","Bin","percent","3.5","3.6",NA
"4745","HHS Region 6","2 wk ahead","Bin","percent","3.6","3.7",NA
"4746","HHS Region 6","2 wk ahead","Bin","percent","3.7","3.8",NA
"4747","HHS Region 6","2 wk ahead","Bin","percent","3.8","3.9",NA
"4748","HHS Region 6","2 wk ahead","Bin","percent","3.9","4",NA
"4749","HHS Region 6","2 wk ahead","Bin","percent","4","4.1",NA
"4750","HHS Region 6","2 wk ahead","Bin","percent","4.1","4.2",NA
"4751","HHS Region 6","2 wk ahead","Bin","percent","4.2","4.3",NA
"4752","HHS Region 6","2 wk ahead","Bin","percent","4.3","4.4",NA
"4753","HHS Region 6","2 wk ahead","Bin","percent","4.4","4.5",NA
"4754","HHS Region 6","2 wk ahead","Bin","percent","4.5","4.6",NA
"4755","HHS Region 6","2 wk ahead","Bin","percent","4.6","4.7",NA
"4756","HHS Region 6","2 wk ahead","Bin","percent","4.7","4.8",NA
"4757","HHS Region 6","2 wk ahead","Bin","percent","4.8","4.9",NA
"4758","HHS Region 6","2 wk ahead","Bin","percent","4.9","5",NA
"4759","HHS Region 6","2 wk ahead","Bin","percent","5","5.1",NA
"4760","HHS Region 6","2 wk ahead","Bin","percent","5.1","5.2",NA
"4761","HHS Region 6","2 wk ahead","Bin","percent","5.2","5.3",NA
"4762","HHS Region 6","2 wk ahead","Bin","percent","5.3","5.4",NA
"4763","HHS Region 6","2 wk ahead","Bin","percent","5.4","5.5",NA
"4764","HHS Region 6","2 wk ahead","Bin","percent","5.5","5.6",NA
"4765","HHS Region 6","2 wk ahead","Bin","percent","5.6","5.7",NA
"4766","HHS Region 6","2 wk ahead","Bin","percent","5.7","5.8",NA
"4767","HHS Region 6","2 wk ahead","Bin","percent","5.8","5.9",NA
"4768","HHS Region 6","2 wk ahead","Bin","percent","5.9","6",NA
"4769","HHS Region 6","2 wk ahead","Bin","percent","6","6.1",NA
"4770","HHS Region 6","2 wk ahead","Bin","percent","6.1","6.2",NA
"4771","HHS Region 6","2 wk ahead","Bin","percent","6.2","6.3",NA
"4772","HHS Region 6","2 wk ahead","Bin","percent","6.3","6.4",NA
"4773","HHS Region 6","2 wk ahead","Bin","percent","6.4","6.5",NA
"4774","HHS Region 6","2 wk ahead","Bin","percent","6.5","6.6",NA
"4775","HHS Region 6","2 wk ahead","Bin","percent","6.6","6.7",NA
"4776","HHS Region 6","2 wk ahead","Bin","percent","6.7","6.8",NA
"4777","HHS Region 6","2 wk ahead","Bin","percent","6.8","6.9",NA
"4778","HHS Region 6","2 wk ahead","Bin","percent","6.9","7",NA
"4779","HHS Region 6","2 wk ahead","Bin","percent","7","7.1",NA
"4780","HHS Region 6","2 wk ahead","Bin","percent","7.1","7.2",NA
"4781","HHS Region 6","2 wk ahead","Bin","percent","7.2","7.3",NA
"4782","HHS Region 6","2 wk ahead","Bin","percent","7.3","7.4",NA
"4783","HHS Region 6","2 wk ahead","Bin","percent","7.4","7.5",NA
"4784","HHS Region 6","2 wk ahead","Bin","percent","7.5","7.6",NA
"4785","HHS Region 6","2 wk ahead","Bin","percent","7.6","7.7",NA
"4786","HHS Region 6","2 wk ahead","Bin","percent","7.7","7.8",NA
"4787","HHS Region 6","2 wk ahead","Bin","percent","7.8","7.9",NA
"4788","HHS Region 6","2 wk ahead","Bin","percent","7.9","8",NA
"4789","HHS Region 6","2 wk ahead","Bin","percent","8","8.1",NA
"4790","HHS Region 6","2 wk ahead","Bin","percent","8.1","8.2",NA
"4791","HHS Region 6","2 wk ahead","Bin","percent","8.2","8.3",NA
"4792","HHS Region 6","2 wk ahead","Bin","percent","8.3","8.4",NA
"4793","HHS Region 6","2 wk ahead","Bin","percent","8.4","8.5",NA
"4794","HHS Region 6","2 wk ahead","Bin","percent","8.5","8.6",NA
"4795","HHS Region 6","2 wk ahead","Bin","percent","8.6","8.7",NA
"4796","HHS Region 6","2 wk ahead","Bin","percent","8.7","8.8",NA
"4797","HHS Region 6","2 wk ahead","Bin","percent","8.8","8.9",NA
"4798","HHS Region 6","2 wk ahead","Bin","percent","8.9","9",NA
"4799","HHS Region 6","2 wk ahead","Bin","percent","9","9.1",NA
"4800","HHS Region 6","2 wk ahead","Bin","percent","9.1","9.2",NA
"4801","HHS Region 6","2 wk ahead","Bin","percent","9.2","9.3",NA
"4802","HHS Region 6","2 wk ahead","Bin","percent","9.3","9.4",NA
"4803","HHS Region 6","2 wk ahead","Bin","percent","9.4","9.5",NA
"4804","HHS Region 6","2 wk ahead","Bin","percent","9.5","9.6",NA
"4805","HHS Region 6","2 wk ahead","Bin","percent","9.6","9.7",NA
"4806","HHS Region 6","2 wk ahead","Bin","percent","9.7","9.8",NA
"4807","HHS Region 6","2 wk ahead","Bin","percent","9.8","9.9",NA
"4808","HHS Region 6","2 wk ahead","Bin","percent","9.9","10",NA
"4809","HHS Region 6","2 wk ahead","Bin","percent","10","10.1",NA
"4810","HHS Region 6","2 wk ahead","Bin","percent","10.1","10.2",NA
"4811","HHS Region 6","2 wk ahead","Bin","percent","10.2","10.3",NA
"4812","HHS Region 6","2 wk ahead","Bin","percent","10.3","10.4",NA
"4813","HHS Region 6","2 wk ahead","Bin","percent","10.4","10.5",NA
"4814","HHS Region 6","2 wk ahead","Bin","percent","10.5","10.6",NA
"4815","HHS Region 6","2 wk ahead","Bin","percent","10.6","10.7",NA
"4816","HHS Region 6","2 wk ahead","Bin","percent","10.7","10.8",NA
"4817","HHS Region 6","2 wk ahead","Bin","percent","10.8","10.9",NA
"4818","HHS Region 6","2 wk ahead","Bin","percent","10.9","11",NA
"4819","HHS Region 6","2 wk ahead","Bin","percent","11","11.1",NA
"4820","HHS Region 6","2 wk ahead","Bin","percent","11.1","11.2",NA
"4821","HHS Region 6","2 wk ahead","Bin","percent","11.2","11.3",NA
"4822","HHS Region 6","2 wk ahead","Bin","percent","11.3","11.4",NA
"4823","HHS Region 6","2 wk ahead","Bin","percent","11.4","11.5",NA
"4824","HHS Region 6","2 wk ahead","Bin","percent","11.5","11.6",NA
"4825","HHS Region 6","2 wk ahead","Bin","percent","11.6","11.7",NA
"4826","HHS Region 6","2 wk ahead","Bin","percent","11.7","11.8",NA
"4827","HHS Region 6","2 wk ahead","Bin","percent","11.8","11.9",NA
"4828","HHS Region 6","2 wk ahead","Bin","percent","11.9","12",NA
"4829","HHS Region 6","2 wk ahead","Bin","percent","12","12.1",NA
"4830","HHS Region 6","2 wk ahead","Bin","percent","12.1","12.2",NA
"4831","HHS Region 6","2 wk ahead","Bin","percent","12.2","12.3",NA
"4832","HHS Region 6","2 wk ahead","Bin","percent","12.3","12.4",NA
"4833","HHS Region 6","2 wk ahead","Bin","percent","12.4","12.5",NA
"4834","HHS Region 6","2 wk ahead","Bin","percent","12.5","12.6",NA
"4835","HHS Region 6","2 wk ahead","Bin","percent","12.6","12.7",NA
"4836","HHS Region 6","2 wk ahead","Bin","percent","12.7","12.8",NA
"4837","HHS Region 6","2 wk ahead","Bin","percent","12.8","12.9",NA
"4838","HHS Region 6","2 wk ahead","Bin","percent","12.9","13",NA
"4839","HHS Region 6","2 wk ahead","Bin","percent","13","100",NA
"4840","HHS Region 6","3 wk ahead","Point","percent",NA,NA,NA
"4841","HHS Region 6","3 wk ahead","Bin","percent","0","0.1",NA
"4842","HHS Region 6","3 wk ahead","Bin","percent","0.1","0.2",NA
"4843","HHS Region 6","3 wk ahead","Bin","percent","0.2","0.3",NA
"4844","HHS Region 6","3 wk ahead","Bin","percent","0.3","0.4",NA
"4845","HHS Region 6","3 wk ahead","Bin","percent","0.4","0.5",NA
"4846","HHS Region 6","3 wk ahead","Bin","percent","0.5","0.6",NA
"4847","HHS Region 6","3 wk ahead","Bin","percent","0.6","0.7",NA
"4848","HHS Region 6","3 wk ahead","Bin","percent","0.7","0.8",NA
"4849","HHS Region 6","3 wk ahead","Bin","percent","0.8","0.9",NA
"4850","HHS Region 6","3 wk ahead","Bin","percent","0.9","1",NA
"4851","HHS Region 6","3 wk ahead","Bin","percent","1","1.1",NA
"4852","HHS Region 6","3 wk ahead","Bin","percent","1.1","1.2",NA
"4853","HHS Region 6","3 wk ahead","Bin","percent","1.2","1.3",NA
"4854","HHS Region 6","3 wk ahead","Bin","percent","1.3","1.4",NA
"4855","HHS Region 6","3 wk ahead","Bin","percent","1.4","1.5",NA
"4856","HHS Region 6","3 wk ahead","Bin","percent","1.5","1.6",NA
"4857","HHS Region 6","3 wk ahead","Bin","percent","1.6","1.7",NA
"4858","HHS Region 6","3 wk ahead","Bin","percent","1.7","1.8",NA
"4859","HHS Region 6","3 wk ahead","Bin","percent","1.8","1.9",NA
"4860","HHS Region 6","3 wk ahead","Bin","percent","1.9","2",NA
"4861","HHS Region 6","3 wk ahead","Bin","percent","2","2.1",NA
"4862","HHS Region 6","3 wk ahead","Bin","percent","2.1","2.2",NA
"4863","HHS Region 6","3 wk ahead","Bin","percent","2.2","2.3",NA
"4864","HHS Region 6","3 wk ahead","Bin","percent","2.3","2.4",NA
"4865","HHS Region 6","3 wk ahead","Bin","percent","2.4","2.5",NA
"4866","HHS Region 6","3 wk ahead","Bin","percent","2.5","2.6",NA
"4867","HHS Region 6","3 wk ahead","Bin","percent","2.6","2.7",NA
"4868","HHS Region 6","3 wk ahead","Bin","percent","2.7","2.8",NA
"4869","HHS Region 6","3 wk ahead","Bin","percent","2.8","2.9",NA
"4870","HHS Region 6","3 wk ahead","Bin","percent","2.9","3",NA
"4871","HHS Region 6","3 wk ahead","Bin","percent","3","3.1",NA
"4872","HHS Region 6","3 wk ahead","Bin","percent","3.1","3.2",NA
"4873","HHS Region 6","3 wk ahead","Bin","percent","3.2","3.3",NA
"4874","HHS Region 6","3 wk ahead","Bin","percent","3.3","3.4",NA
"4875","HHS Region 6","3 wk ahead","Bin","percent","3.4","3.5",NA
"4876","HHS Region 6","3 wk ahead","Bin","percent","3.5","3.6",NA
"4877","HHS Region 6","3 wk ahead","Bin","percent","3.6","3.7",NA
"4878","HHS Region 6","3 wk ahead","Bin","percent","3.7","3.8",NA
